ga:userType,ga:fullReferrer,ga:source,ga:medium,ga:networkDomain,ga:networkLocation,ga:landingPagePath,ga:sessions,ga:bounceRate,ga:pageviewsPerSession,ga:timeOnPage,isSpam
New Visitor,www.event-tracking.com,www.event-tracking.com,referral,unknown.unknown,zab zementanlagenbau gmbh dessau,(not set),1,0.0,0.0,0.0,0
New Visitor,www.event-tracking.com,www.event-tracking.com,referral,unknown.unknown,zeus microware,(not set),1,0.0,0.0,0.0,0
New Visitor,www.event-tracking.com,www.event-tracking.com,referral,veloxzone.com.br,telemar norte leste s.a.,(not set),1,0.0,0.0,0.0,0
New Visitor,www.event-tracking.com,www.event-tracking.com,referral,wanadoo.fr,lnpoi156 poitiers bloc 1,(not set),1,0.0,0.0,0.0,0
New Visitor,www.event-tracking.com,www.event-tracking.com,referral,westnet.com.au,iinet limited,(not set),1,0.0,0.0,0.0,0
New Visitor,www.event-tracking.com,www.event-tracking.com,referral,worldnet.co.nz,worldnet services limited,(not set),1,0.0,0.0,0.0,0
New Visitor,www.event-tracking.com,www.event-tracking.com,referral,zipnet.us,c & w enterprises,(not set),1,0.0,0.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,(not set),(not set),/,36,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,(not set),digital tv cable de edmund daher,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,(not set),iran cell service and communication,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,(not set),oppobox,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,af.mil,754th electronic systems group,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,akamaitechnologies.com,akamai technologies inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,alltel.net,cellco partnership dba verizon wireless,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,amazonaws.com,amazon.com inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,army.mil,headquarters usaisc,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,as15003.net,nobis technology group llc,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,as15444.net,dsl subscribers,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,bbtec.net,softbank bb corp,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,buckeyecom.net,buckeye cablevision inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,com,internetvikings ltd,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,comcast.net,comcast cable communications ip services,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,comcastbusiness.net,fluid transfer products,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,cox.net,cox communications inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,cw.net,point to point connections between ins pops and customers,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,ddnet.es,digital domain infrastructure and customers,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,direct-adsl.nl,adsl18,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,donpac.ru,ojsc rostelecom macroregional branch south,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,drei.com,h3g customers,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,ertelecom.ru,cjsc er-telecom holding chelyabinsk branch,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,etb.net.co,etb - colombia,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,frontiernet.net,frontier communications of america inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,ge.com,general electric company,/,2,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,hinet.net,taipei taiwan,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,ibw.com.ni,ibw communications,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,isichi.com,intermarket systems inc,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,kem.ru,llc npo interro,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,maine.edu,state of maine,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,mchsi.com,mediacom communications corp,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,mcleodusa.net,paetec communications inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,mediaways.net,ncc#2008040527,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,mopera.net,ntt docomo inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,murphx.net,daisy communications ltd,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,nttpc.ne.jp,japan network information center,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,panda-world.ne.jp,ipv4 address block not managed by the ripe ncc,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,printhosting.com,sungard network solutions inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,prod-infinitum.com.mx,gesti n de direccionamiento uninet,/,3,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,qwest.net,qwest communications company llc,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,rr.com,time warner cable internet llc,/,3,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,rt.ru,ex-netname,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,sfr.net,societe francaise du radiotelephone s.a.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,speedy.com.ar,telefonica de argentina,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,swisscom.ch,swisscom ag is a full service provider in ch,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,t-com.hr,hrvatski telekom d.d.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,t-com.ne.jp,tokai communications corporation,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,telecomitalia.it,nas dhcp pool como,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,telus.net,telus communications inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,tpnet.pl,static ip,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,twtelecom.net,perry printing / internet connect inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,ualberta.ca,university of alberta,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,uk.net,cerberus networks ltd,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,uninet-ide.com.mx,uninet s.a. de c.v.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,100001 - converga pty ltd,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,2g/3g mobile costumers,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,afrinic - www.afrinic.net,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,at&t internet services,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,bank of america,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,beijing guoxin bilin telecom technology co. ltd,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,bright house networks,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,california technology agency,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,charter communications,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,china mobile communications corporation,/,2,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,china unicom guangxi province network,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,china unicom tianjin province network,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,china university of mining and technology (beijing),/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,chinanet chongqing province network,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,chinanet guangdong province network,/,3,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,chinanet hubei province network,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,chinanet jiangxi province network,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,chinanet ningxia province network,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,chinanet shaanxi province network,/,2,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,comcast ip services l.l.c.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,daimler ag,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,dod network information center,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,e.i. du pont de nemours and co. inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,eastman kodak company,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,electricite de france,/,2,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,eli lilly and company,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,ford motor company,/,2,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,france telecom espana sa,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,frontier communications of america inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,fundacao instituto oswaldo cruz,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,gouvernement du quebec - msss,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,hanaro telecom inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,headquarters usaisc,/,3,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,honeywell europe s.a.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,hor.net polska sp.z o.o.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,ipv4 address block not managed by the ripe ncc,/,6,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,is dial (internet solutions),/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,korea telecom,/,2,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,level 3 communications inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,massachusetts institute of technology,/,3,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,national aeronautics and space administration,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,novartis,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,nxp semiconductors netherlands b.v. internet emea,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,pakistan telecommuication company limited,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,powercomm,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,psinet inc.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,psychz networks,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,pt. telekomunikasi selular (telkomsel) indonesia,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,saab scania aircraft,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,shaanxi university of science and technology,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,sookmyung women s university,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,sprint nextel corporation,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,sumitomo metal industries.ltd.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,teliasonera ab,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,time warner cable internet llc,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,urbannet-kanda bldg 4f,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,various registries (maintained by arin),/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,vodafone turkey 3g ip pool,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,zexotek it-services gmbh,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,unknown.unknown,zurich american insurance company,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,verizon.net,verizon online llc,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,virtua.com.br,net servi os de comunica o s.a.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,vodacom.co.za,legal ip block for internet apn - pretoria silverton northern ga,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,vtr.net,vtr banda ancha s.a.,/,1,100.0,1.0,0.0,0
New Visitor,www1.social-buttons.com/,www1.social-buttons.com,referral,wakwak.ne.jp,japan network information center,/,1,100.0,1.0,0.0,0
New Visitor,xing.com/,xing.com,referral,aov.de,aov it.services gmbh,/development/Productivity/Andys+Keyboard+Shortcut+Collection,1,0.0,3.0,136.0,0
New Visitor,xing.com/,xing.com,referral,desy.de,desy hamburg,/development/Productivity/Andys+Keyboard+Shortcut+Collection,1,100.0,1.0,0.0,0
New Visitor,xing.com/,xing.com,referral,unitymedia.biz,unitymedia dynamic customer ip pool,/development/Magento/2015-05-10+FireGento+Hackathon+Leipzig,1,100.0,1.0,0.0,0
New Visitor,xing.com/app/startpage,xing.com,referral,gad.de,radiodata it-losungen & services gmbh,/collections/Podcasts,1,100.0,1.0,0.0,0
New Visitor,xing.com/de,xing.com,referral,unknown.unknown,arvato systems gmbh,/random/2015-06-07+Peantus+Bad+Brains+Cross-Over+Music+Video,1,100.0,1.0,0.0,0
New Visitor,xing.com/xtm/profiles/6029838,xing.com,referral,versanetonline.de,unterste-wilm-str. 29,/,1,0.0,2.0,21.0,0
New Visitor,yahoo,yahoo,organic,(not set),(not set),/development/2013-02-26-PHP-Code-Formatting,1,100.0,1.0,0.0,0
New Visitor,yahoo,yahoo,organic,(not set),(not set),/development/Magento/2013-03-15+Deploying+Magento+Modules+with+modman,1,0.0,2.0,0.0,0
New Visitor,yahoo,yahoo,organic,(not set),(not set),/development/Windows/Windows+10+Installation,2,100.0,1.0,0.0,0
New Visitor,yahoo,yahoo,organic,arcor-ip.net,vodafone d2 gmbh,/collections/Reisen/2011-11-Strand-Urlaub-im-Magic-Life-Waterworld-Belek,1,0.0,3.0,89.0,0
New Visitor,yahoo,yahoo,organic,comcast.net,comcast cable communications inc.,/development/Windows/Windows+10+Installation,1,100.0,1.0,0.0,0
New Visitor,yahoo,yahoo,organic,d1-online.com,telekom deutschland gmbh,/random/2014-03-26-Rubik-Cube-Anleitung,1,0.0,2.0,43.0,0
New Visitor,yahoo,yahoo,organic,easyhost.cz,noskanet s.r.o.,/development/SSL/Download+SSL+Certificates,1,100.0,1.0,0.0,0
New Visitor,yahoo,yahoo,organic,ewe-ip-backbone.de,ewe tel gmbh,/collections/Konzerte/2011-04-04-Trail-of-Dead-Forum-Bielefeld,1,0.0,2.0,9.0,0
New Visitor,yahoo,yahoo,organic,hp.net,hewlett-packard company,/development/Ubuntu/SSH-Umlaut-Issue,1,0.0,2.0,117.0,0
New Visitor,yahoo,yahoo,organic,iinet.net.au,iinet limited,/development/Windows+Hostfile+Manager,1,100.0,1.0,0.0,0
New Visitor,yahoo,yahoo,organic,net-htp.de,dsl pool 9,/random/2007-12-26-1ter-Weihnachtsfeiertag-in-der-Blauen-Maus-Rodewald/,1,100.0,1.0,0.0,0
New Visitor,yahoo,yahoo,organic,singnet.com.sg,singnet pte ltd,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,yahoo,yahoo,organic,t-ipconnect.de,deutsche telekom ag,/random/2014-03-26+Rubik-Cube+Anleitung,1,100.0,1.0,0.0,0
New Visitor,yahoo,yahoo,organic,t-ipconnect.de,deutsche telekom ag,/random/2014-03-26-Rubik-Cube-Anleitung,1,0.0,3.0,55.0,0
New Visitor,yahoo,yahoo,organic,telefonica.de,telefonica o2 germany gmbh & co. ohg,/random/2014-03-26+Rubik-Cube+Anleitung,1,0.0,2.0,35.0,0
New Visitor,yahoo,yahoo,organic,telia.com,telia network services,/collections/Stockholm/Party-places-in-Stockholm,1,100.0,1.0,0.0,0
New Visitor,yahoo,yahoo,organic,unknown.unknown,dynamically assigned to mobil devices,/collections/Reisen/2011-11-Strand-Urlaub-im-Magic-Life-Waterworld-Belek,1,100.0,1.0,0.0,0
